user_id,active_days,avg_daily_behavior,last_active_time,behavior_span_days,activity_level
47106355,17,38.65,2025-12-18 19:00:00,30.0,Medium
47109361,30,88.67,2025-12-18 21:00:00,30.38,High
47109924,30,34.27,2025-12-18 18:00:00,30.33,Medium
47128004,23,30.91,2025-12-18 23:00:00,29.54,Medium
47136810,28,58.68,2025-12-18 17:00:00,30.38,Medium
47137081,9,32.22,2025-12-15 10:00:00,27.08,Medium
47152738,20,47.65,2025-12-14 22:00:00,26.17,Medium
47153697,27,85.37,2025-12-18 23:00:00,30.29,High
47220515,28,36.18,2025-12-18 22:00:00,30.71,Medium
47237907,31,42.65,2025-12-18 22:00:00,30.92,Medium
47241390,23,76.17,2025-12-18 21:00:00,30.42,Medium
47248096,19,21.79,2025-12-18 21:00:00,30.33,Medium
47257431,31,60.55,2025-12-18 20:00:00,30.12,High
47272457,8,53.0,2025-12-13 13:00:00,7.12,Medium
47289191,31,48.45,2025-12-18 20:00:00,30.62,Medium
47293396,30,149.4,2025-12-18 20:00:00,30.75,High
47293645,13,17.92,2025-12-17 17:00:00,24.25,Low
47294743,5,21.8,2025-12-18 15:00:00,5.08,Low
47296218,25,43.36,2025-12-18 22:00:00,27.04,Medium
47318955,7,14.0,2025-12-13 22:00:00,21.25,Low
47321502,2,3.0,2025-12-18 23:00:00,1.0,Low
47321903,30,74.37,2025-12-18 11:00:00,30.29,High
47328088,30,172.83,2025-12-18 18:00:00,30.42,High
47333914,22,39.82,2025-12-18 21:00:00,30.62,Medium
47399128,6,17.33,2025-12-13 00:00:00,12.12,Low
47410940,12,18.58,2025-12-18 11:00:00,29.0,Low
47416853,28,52.79,2025-12-18 20:00:00,30.29,Medium
47428428,24,102.96,2025-12-18 22:00:00,29.42,High
47436377,16,20.75,2025-12-18 18:00:00,28.0,Medium
47439748,29,41.52,2025-12-18 23:00:00,30.58,Medium
47534581,17,37.71,2025-12-17 23:00:00,22.42,Medium
47548482,25,42.6,2025-12-18 20:00:00,30.38,Medium
47551029,31,179.06,2025-12-18 23:00:00,30.12,High
47592059,25,9.92,2025-12-17 01:00:00,27.54,Low
47630700,9,42.56,2025-12-17 20:00:00,29.17,Medium
47675537,30,47.23,2025-12-18 12:00:00,30.17,Medium
47679514,15,18.6,2025-12-12 05:00:00,22.58,Medium
47693061,21,64.86,2025-12-12 17:00:00,23.75,Medium
47710892,24,15.12,2025-12-18 22:00:00,29.08,Medium
47720492,16,51.62,2025-12-18 20:00:00,29.21,Medium
47727944,21,20.33,2025-12-16 12:00:00,27.92,Medium
47735893,23,42.78,2025-12-18 15:00:00,29.5,Medium
47753824,18,50.44,2025-12-17 16:00:00,25.33,Medium
47763414,4,9.5,2025-12-03 10:00:00,14.83,Low
47780833,19,11.58,2025-12-16 18:00:00,28.21,Low
47792171,15,12.33,2025-12-18 22:00:00,30.88,Low
47813095,31,88.06,2025-12-18 23:00:00,30.04,High
47825067,12,24.83,2025-12-15 19:00:00,19.96,Medium
47874120,31,150.19,2025-12-18 21:00:00,30.88,High
47883477,12,7.5,2025-12-17 21:00:00,29.12,Low
47888992,21,41.81,2025-12-18 22:00:00,30.88,Medium
47899491,13,58.15,2025-12-06 22:00:00,18.58,Medium
47908754,12,107.42,2025-12-17 22:00:00,17.08,Medium
47924940,10,29.8,2025-12-18 22:00:00,19.96,Medium
47942346,25,29.44,2025-12-18 23:00:00,30.42,Medium
47961060,9,65.11,2025-12-18 21:00:00,25.12,Medium
48059114,24,34.62,2025-12-18 19:00:00,30.42,Medium
48099335,22,35.05,2025-12-18 11:00:00,28.83,Medium
48123195,24,38.17,2025-12-18 22:00:00,30.58,Medium
48144461,17,16.18,2025-12-18 03:00:00,23.21,Medium
48186482,24,31.71,2025-12-18 13:00:00,29.96,Medium
48236976,27,35.78,2025-12-17 17:00:00,29.08,Medium
48255673,23,67.74,2025-12-18 14:00:00,28.21,Medium
48258563,24,35.83,2025-12-16 21:00:00,28.42,Medium
48270094,29,94.17,2025-12-18 19:00:00,30.12,High
48292690,25,46.24,2025-12-18 16:00:00,29.04,Medium
48304965,11,31.36,2025-12-17 23:00:00,24.29,Medium
48315003,8,22.0,2025-12-18 21:00:00,28.04,Low
48327589,30,72.1,2025-12-18 23:00:00,30.54,High
48377656,29,36.03,2025-12-18 08:00:00,30.0,Medium
48409126,20,25.9,2025-12-16 13:00:00,28.12,Medium
48420009,27,20.81,2025-12-18 13:00:00,30.04,Medium
48425797,15,25.2,2025-12-16 08:00:00,28.33,Medium
48434349,3,7.67,2025-12-10 21:00:00,17.12,Low
48445034,31,119.48,2025-12-18 23:00:00,30.62,High
48462900,12,40.08,2025-12-18 08:00:00,13.96,Medium
48467850,10,15.0,2025-12-18 16:00:00,22.75,Low
48468739,27,48.56,2025-12-18 18:00:00,30.38,Medium
48470191,30,118.3,2025-12-18 18:00:00,30.21,High
48480943,19,31.11,2025-12-18 05:00:00,29.92,Medium
48505064,14,9.93,2025-12-18 20:00:00,29.38,Low
48509295,31,101.9,2025-12-18 18:00:00,30.75,High
48510598,24,17.75,2025-12-14 10:00:00,26.42,Medium
48619165,28,55.21,2025-12-18 22:00:00,30.54,Medium
48677702,31,191.68,2025-12-18 20:00:00,30.54,High
48689754,17,25.76,2025-12-17 00:00:00,25.38,Medium
48700638,21,64.57,2025-12-18 21:00:00,29.25,Medium
48702002,6,37.33,2025-12-16 19:00:00,18.25,Low
48722344,21,25.33,2025-12-18 22:00:00,28.38,Medium
48752418,31,186.61,2025-12-18 21:00:00,30.58,High
48767456,29,113.07,2025-12-18 19:00:00,30.71,High
48776635,31,180.16,2025-12-18 22:00:00,30.88,High
48777158,26,46.23,2025-12-18 16:00:00,29.96,Medium
48793683,31,269.84,2025-12-18 22:00:00,30.46,High
48809451,26,76.31,2025-12-18 10:00:00,30.0,High
48814012,9,40.33,2025-12-18 00:00:00,28.42,Medium
48830771,6,12.0,2025-12-16 20:00:00,28.83,Low
48836510,31,183.23,2025-12-18 23:00:00,30.71,High
48851432,19,13.84,2025-12-17 11:00:00,29.04,Medium
48862112,22,15.59,2025-12-17 23:00:00,29.46,Medium
48862784,5,50.8,2025-11-27 17:00:00,8.92,Medium
48867580,24,56.0,2025-12-18 23:00:00,30.58,Medium
48885147,29,92.72,2025-12-18 00:00:00,29.96,High
48890303,9,39.78,2025-12-17 12:00:00,26.04,Medium
48897519,30,78.27,2025-12-18 23:00:00,30.12,High
48908899,15,161.2,2025-12-18 18:00:00,22.04,High
48920955,30,52.2,2025-12-18 22:00:00,30.54,Medium
48942128,7,114.43,2025-12-11 21:00:00,14.0,Medium
48951212,14,50.21,2025-12-15 22:00:00,27.62,Medium
48952279,14,64.79,2025-12-17 23:00:00,28.92,Medium
48962129,8,16.12,2025-12-17 20:00:00,24.96,Low
48962145,27,32.74,2025-12-18 23:00:00,30.5,Medium
49000569,28,36.43,2025-12-16 22:00:00,28.58,Medium
49002030,15,29.33,2025-12-18 07:00:00,28.08,Medium
49003690,29,66.24,2025-12-18 23:00:00,29.12,High
49007368,13,20.62,2025-12-18 03:00:00,28.25,Medium
49007854,24,19.88,2025-12-18 06:00:00,28.71,Medium
49007972,24,19.21,2025-12-18 16:00:00,30.17,Medium
49026431,22,40.41,2025-12-18 15:00:00,30.25,Medium
49046459,6,70.17,2025-12-13 19:00:00,15.96,Medium
49068752,31,45.65,2025-12-18 22:00:00,30.25,Medium
49088987,9,42.22,2025-12-10 11:00:00,21.75,Medium
49105165,22,27.18,2025-12-18 12:00:00,28.08,Medium
49176199,14,16.64,2025-12-17 19:00:00,29.29,Low
49189791,27,55.96,2025-12-18 23:00:00,30.17,Medium
49189810,29,122.66,2025-12-18 09:00:00,30.33,High
49243199,15,40.13,2025-12-17 06:00:00,29.25,Medium
49252659,21,18.48,2025-12-18 22:00:00,30.17,Medium
49272447,15,10.2,2025-12-18 18:00:00,30.25,Low
49273084,13,23.31,2025-12-18 21:00:00,23.96,Medium
49279997,21,19.57,2025-12-16 21:00:00,28.38,Medium
49285159,11,13.18,2025-12-12 16:00:00,23.25,Low
49296993,21,34.76,2025-12-16 20:00:00,26.08,Medium
49303053,21,22.86,2025-12-18 17:00:00,29.29,Medium
49337150,30,41.0,2025-12-18 15:00:00,30.0,Medium
49362840,27,21.59,2025-12-18 20:00:00,30.33,Medium
49371675,27,43.37,2025-12-18 19:00:00,29.46,Medium
49394233,31,173.97,2025-12-18 12:00:00,30.5,High
49396813,30,56.37,2025-12-18 22:00:00,30.54,Medium
49421729,24,57.58,2025-12-18 22:00:00,30.5,Medium
49429733,20,92.9,2025-12-18 20:00:00,26.75,Medium
49452583,28,77.96,2025-12-18 13:00:00,30.17,High
49456764,17,25.47,2025-12-18 22:00:00,30.04,Medium
49458175,18,34.11,2025-12-17 17:00:00,28.83,Medium
49461201,7,25.29,2025-12-03 15:00:00,14.67,Low
49512453,25,50.8,2025-12-18 22:00:00,29.92,Medium
49520808,30,42.83,2025-12-17 22:00:00,29.92,Medium
49542384,31,143.23,2025-12-18 23:00:00,30.12,High
49546726,30,106.9,2025-12-18 22:00:00,29.96,High
49566088,15,18.53,2025-12-18 19:00:00,30.21,Medium
49572212,3,7.33,2025-12-14 08:00:00,20.88,Low
49579858,18,18.28,2025-12-18 18:00:00,30.21,Medium
49598175,4,8.25,2025-12-11 11:00:00,22.75,Low
49608592,6,71.67,2025-12-17 13:00:00,22.5,Medium
49610523,18,32.78,2025-12-18 22:00:00,29.25,Medium
49614536,23,36.87,2025-12-18 13:00:00,30.12,Medium
49622041,20,33.55,2025-12-16 19:00:00,27.29,Medium
49646570,30,116.67,2025-12-18 20:00:00,30.42,High
49660995,15,19.0,2025-12-16 20:00:00,28.21,Medium
49683822,17,60.88,2025-12-18 18:00:00,27.42,Medium
49755294,24,28.08,2025-12-18 22:00:00,30.54,Medium
49772948,24,45.12,2025-12-18 21:00:00,30.25,Medium
49784280,8,20.5,2025-12-17 16:00:00,28.79,Low
49787656,25,43.12,2025-12-18 22:00:00,30.38,Medium
49804930,11,50.91,2025-12-16 14:00:00,25.83,Medium
49815803,27,30.37,2025-12-18 22:00:00,30.29,Medium
49823478,4,60.0,2025-12-18 19:00:00,8.96,Low
49830169,23,37.78,2025-12-14 19:00:00,26.04,Medium
49841922,28,43.32,2025-12-18 17:00:00,28.96,Medium
49844654,25,45.88,2025-12-17 21:00:00,29.71,Medium
49847741,14,67.71,2025-12-16 09:00:00,17.42,Medium
49848032,24,96.88,2025-12-18 08:00:00,28.75,High
49871598,25,41.92,2025-12-18 17:00:00,30.21,Medium
49893764,29,70.38,2025-12-18 18:00:00,30.42,High
49896332,22,31.05,2025-12-18 14:00:00,30.08,Medium
49904939,26,28.92,2025-12-18 01:00:00,29.17,Medium
49911829,25,15.08,2025-12-18 19:00:00,29.88,Medium
49935957,8,10.62,2025-12-01 08:00:00,12.75,Low
49943190,30,47.3,2025-12-18 22:00:00,30.04,Medium
49949443,10,23.4,2025-12-17 21:00:00,27.46,Low
50010860,27,76.52,2025-12-18 22:00:00,30.62,High
50020786,23,71.0,2025-12-18 18:00:00,26.08,Medium
50030868,23,38.57,2025-12-18 11:00:00,29.88,Medium
50033888,5,17.2,2025-12-16 12:00:00,26.67,Low
50042882,24,25.96,2025-12-18 00:00:00,29.92,Medium
50062533,23,18.7,2025-12-18 23:00:00,28.25,Medium
50066882,31,42.35,2025-12-18 19:00:00,30.21,Medium
50071113,24,16.46,2025-12-16 19:00:00,28.54,Medium
50088028,21,38.43,2025-12-14 09:00:00,26.12,Medium
50099861,21,17.76,2025-12-17 19:00:00,27.88,Medium
50145534,17,17.65,2025-12-18 16:00:00,30.25,Medium
50146318,2,16.0,2025-12-06 20:00:00,5.04,Low
50157359,2,23.5,2025-12-09 17:00:00,0.96,Low
50157444,4,20.25,2025-12-11 19:00:00,16.25,Low
50169478,30,40.93,2025-12-18 21:00:00,30.54,Medium
50196156,21,83.67,2025-12-15 18:00:00,27.17,Medium
50197899,28,54.82,2025-12-18 13:00:00,30.12,Medium
50198894,9,12.44,2025-12-15 21:00:00,27.21,Low
50200830,18,37.28,2025-12-17 20:00:00,28.96,Medium
50208513,1,11.0,2025-12-17 15:00:00,0.04,Low
50242093,16,12.25,2025-12-17 01:00:00,27.12,Low
50244004,31,84.42,2025-12-18 17:00:00,30.71,High
50312283,24,29.92,2025-12-17 17:00:00,27.83,Medium
50312387,18,35.39,2025-12-18 20:00:00,27.38,Medium
50323186,25,48.84,2025-12-18 21:00:00,30.08,Medium
50331917,15,13.47,2025-12-18 06:00:00,28.79,Low
50343169,31,44.81,2025-12-18 21:00:00,30.62,Medium
50343267,21,26.95,2025-12-16 17:00:00,28.33,Medium
50346435,29,73.17,2025-12-18 23:00:00,30.92,High
50347397,2,12.0,2025-12-12 18:00:00,9.33,Low
50349864,17,34.94,2025-12-15 07:00:00,26.62,Medium
50355045,10,20.6,2025-12-15 12:00:00,26.92,Low
50372642,25,33.72,2025-12-17 03:00:00,28.21,Medium
50430840,19,17.26,2025-12-18 23:00:00,28.12,Medium
50443823,10,120.2,2025-12-18 18:00:00,30.04,Medium
50478366,19,29.47,2025-12-18 21:00:00,24.96,Medium
50530013,8,10.0,2025-12-18 14:00:00,29.67,Low
50553250,31,109.55,2025-12-18 22:00:00,30.62,High
50555770,5,6.2,2025-12-17 12:00:00,24.58,Low
50597161,11,17.18,2025-12-07 20:00:00,18.17,Low
50608870,3,9.0,2025-12-08 19:00:00,19.04,Low
50616987,10,20.8,2025-12-11 21:00:00,18.5,Low
50627823,5,67.4,2025-12-16 17:00:00,4.96,Medium
50641447,17,48.59,2025-12-15 23:00:00,21.04,Medium
50660286,19,34.26,2025-12-17 00:00:00,25.5,Medium
50672934,27,27.41,2025-12-18 18:00:00,30.0,Medium
50673557,31,182.74,2025-12-18 22:00:00,30.75,High
50698254,18,19.11,2025-12-17 21:00:00,29.46,Medium
50703618,24,34.71,2025-12-18 19:00:00,29.17,Medium
50704206,9,16.67,2025-12-17 20:00:00,29.33,Low
50706256,13,32.54,2025-12-18 10:00:00,29.67,Medium
50721809,26,23.27,2025-12-18 17:00:00,30.08,Medium
50728797,10,10.7,2025-12-16 16:00:00,28.67,Low
50743966,24,21.46,2025-12-18 17:00:00,27.17,Medium
50747233,23,18.13,2025-12-18 23:00:00,30.58,Medium
50759397,30,65.6,2025-12-18 22:00:00,30.62,High
50764909,29,35.31,2025-12-18 07:00:00,29.79,Medium
50777514,22,29.5,2025-12-18 19:00:00,30.5,Medium
50782707,6,21.33,2025-12-17 20:00:00,28.0,Low
50802614,19,16.58,2025-12-18 09:00:00,29.33,Medium
50823792,27,42.26,2025-12-18 23:00:00,29.96,Medium
50834210,30,18.5,2025-12-18 15:00:00,30.58,Medium
50857110,26,37.04,2025-12-18 12:00:00,30.08,Medium
50864448,4,5.5,2025-12-14 12:00:00,22.21,Low
50871193,11,26.64,2025-12-17 14:00:00,29.58,Medium
50900446,26,24.5,2025-12-18 20:00:00,30.5,Medium
50904788,29,203.55,2025-12-18 22:00:00,28.33,High
50905621,1,17.0,2025-12-02 22:00:00,0.0,Low
50914255,17,35.12,2025-12-18 20:00:00,30.33,Medium
50927089,21,42.14,2025-12-18 21:00:00,30.17,Medium
50960524,22,39.05,2025-12-17 11:00:00,28.83,Medium
51013339,31,74.32,2025-12-18 21:00:00,30.42,High
51026496,15,48.13,2025-12-18 20:00:00,30.46,Medium
51053646,16,62.12,2025-12-18 00:00:00,22.62,Medium
51059755,27,58.19,2025-12-18 21:00:00,30.88,Medium
51065301,4,2.75,2025-12-10 23:00:00,21.33,Low
51085123,20,27.25,2025-12-18 09:00:00,29.96,Medium
51098608,31,112.03,2025-12-18 20:00:00,30.83,High
51099335,29,32.48,2025-12-18 10:00:00,30.08,Medium
51123305,31,90.03,2025-12-18 20:00:00,30.79,High
51169540,26,49.46,2025-12-18 16:00:00,30.58,Medium
51176209,13,40.69,2025-12-12 20:00:00,24.42,Medium
51204443,11,63.82,2025-12-18 15:00:00,30.17,Medium
51223653,17,25.12,2025-12-18 20:00:00,30.25,Medium
51233471,17,23.18,2025-12-18 21:00:00,30.38,Medium
51234996,13,46.46,2025-12-18 14:00:00,26.96,Medium
51298155,15,17.6,2025-12-17 22:00:00,27.38,Medium
51311734,31,30.9,2025-12-18 23:00:00,30.5,Medium
51326262,19,107.53,2025-12-18 22:00:00,20.46,High
51341836,31,179.16,2025-12-18 22:00:00,30.62,High
51402536,21,31.62,2025-12-18 22:00:00,30.58,Medium
51411267,5,35.6,2025-12-17 21:00:00,20.33,Low
51417755,13,12.15,2025-12-18 21:00:00,29.08,Low
51426415,23,66.7,2025-12-17 21:00:00,29.88,Medium
51429394,26,38.08,2025-12-17 10:00:00,29.08,Medium
51431196,27,41.56,2025-12-18 22:00:00,30.71,Medium
51435164,30,202.37,2025-12-18 15:00:00,30.0,High
51435191,28,37.54,2025-12-18 18:00:00,30.67,Medium
51436651,9,9.0,2025-12-12 15:00:00,23.96,Low
51455170,28,47.21,2025-12-18 20:00:00,29.92,Medium
51473167,10,16.1,2025-12-18 14:00:00,29.54,Low
51492142,31,303.32,2025-12-18 23:00:00,30.62,High
51503232,30,73.3,2025-12-18 16:00:00,30.29,High
51597514,19,39.58,2025-12-17 20:00:00,29.83,Medium
51602649,18,45.17,2025-12-17 08:00:00,23.71,Medium
51612422,23,57.74,2025-12-18 21:00:00,30.08,Medium
51619092,9,10.11,2025-12-17 00:00:00,27.29,Low
51666038,28,29.64,2025-12-18 20:00:00,30.54,Medium
51688276,22,79.86,2025-12-18 21:00:00,29.96,Medium
51689371,26,72.69,2025-12-18 00:00:00,29.29,High
51703365,19,28.79,2025-12-18 17:00:00,30.04,Medium
51724638,5,50.0,2025-12-12 23:00:00,20.04,Low
51763538,30,92.23,2025-12-18 19:00:00,30.54,High
51771947,22,17.23,2025-12-18 23:00:00,29.0,Medium
51778843,1,92.0,2025-12-17 02:00:00,0.04,Low
51843348,14,13.64,2025-12-18 19:00:00,29.96,Low
51852920,10,10.1,2025-12-18 00:00:00,18.5,Low
51880896,14,60.43,2025-12-12 18:00:00,22.33,Medium
51926383,14,25.93,2025-12-16 15:00:00,24.71,Medium
51926941,30,223.0,2025-12-18 18:00:00,30.5,High
51932351,24,20.25,2025-12-18 18:00:00,29.88,Medium
51940848,31,122.0,2025-12-18 21:00:00,30.62,High
51945411,26,25.35,2025-12-17 06:00:00,28.83,Medium
51946048,18,21.17,2025-12-17 21:00:00,29.08,Medium
51948061,13,6.77,2025-12-18 11:00:00,29.71,Low
51969724,6,9.67,2025-12-16 12:00:00,15.04,Low
51969859,16,15.56,2025-12-17 22:00:00,26.21,Low
52042648,30,32.9,2025-12-17 23:00:00,29.96,Medium
52046180,22,26.5,2025-12-17 12:00:00,29.25,Medium
52057006,28,76.18,2025-12-18 22:00:00,30.58,High
52066451,4,5.75,2025-12-08 17:00:00,18.25,Low
52072237,27,40.81,2025-12-18 23:00:00,30.29,Medium
52110227,27,64.56,2025-12-18 23:00:00,30.04,Medium
52116816,28,69.39,2025-12-18 23:00:00,30.96,High
52137505,23,22.0,2025-12-18 18:00:00,28.21,Medium
52196654,20,22.0,2025-12-18 21:00:00,30.5,Medium
52256064,26,52.81,2025-12-18 21:00:00,30.67,Medium
52302535,24,73.96,2025-12-18 23:00:00,30.5,Medium
52316129,19,33.74,2025-12-18 18:00:00,30.25,Medium
52368085,31,74.81,2025-12-18 22:00:00,30.46,High
52372344,22,20.64,2025-12-17 19:00:00,29.38,Medium
52394552,26,29.62,2025-12-18 20:00:00,29.88,Medium
52395429,27,50.37,2025-12-18 20:00:00,30.12,Medium
52411237,26,33.96,2025-12-16 23:00:00,28.42,Medium
52416277,25,19.56,2025-12-18 18:00:00,30.42,Medium
52431232,12,23.33,2025-12-16 23:00:00,25.04,Medium
52448630,18,48.11,2025-12-14 20:00:00,25.88,Medium
52461307,1,19.0,2025-12-05 21:00:00,0.08,Low
52505405,28,95.39,2025-12-18 13:00:00,30.12,High
52512070,8,21.25,2025-12-18 21:00:00,30.0,Low
52523285,18,37.67,2025-12-18 21:00:00,28.12,Medium
52523404,25,22.84,2025-12-18 20:00:00,30.5,Medium
52525317,23,62.91,2025-12-18 00:00:00,29.96,Medium
52534043,28,121.18,2025-12-18 23:00:00,30.04,High
52548753,31,48.48,2025-12-18 20:00:00,30.83,Medium
52559406,26,133.46,2025-12-18 22:00:00,30.17,High
52571164,23,39.65,2025-12-17 21:00:00,29.29,Medium
52577851,31,432.87,2025-12-18 21:00:00,30.54,High
52578253,30,28.73,2025-12-18 23:00:00,30.58,Medium
52580712,30,85.07,2025-12-18 17:00:00,30.29,High
52588100,15,22.13,2025-12-17 23:00:00,28.33,Medium
52589143,23,40.04,2025-12-18 20:00:00,30.58,Medium
52592137,15,11.6,2025-12-16 11:00:00,22.12,Low
52610344,19,52.26,2025-12-18 19:00:00,30.5,Medium
52610714,27,77.07,2025-12-18 21:00:00,30.88,High
52622361,19,38.16,2025-12-18 15:00:00,29.42,Medium
52655107,7,6.57,2025-11-27 15:00:00,8.71,Low
52660721,31,214.19,2025-12-18 23:00:00,30.42,High
52665292,7,5.14,2025-12-12 22:00:00,15.08,Low
52683211,29,32.28,2025-12-17 15:00:00,29.21,Medium
52741439,17,50.06,2025-12-18 23:00:00,28.42,Medium
52749694,24,18.96,2025-12-18 21:00:00,30.58,Medium
52757653,9,22.78,2025-12-16 20:00:00,26.08,Low
52763242,26,48.23,2025-12-18 13:00:00,30.54,Medium
52772551,31,402.84,2025-12-18 21:00:00,30.54,High
52785857,25,65.8,2025-12-18 13:00:00,29.25,Medium
52795855,22,27.91,2025-12-18 06:00:00,29.71,Medium
52797666,17,17.29,2025-12-18 21:00:00,29.71,Medium
52807388,11,12.36,2025-12-16 19:00:00,28.46,Low
52808446,28,77.07,2025-12-18 23:00:00,29.62,High
52820979,11,17.27,2025-12-18 21:00:00,15.5,Low
52824803,5,14.6,2025-12-16 23:00:00,24.17,Low
52825214,24,38.58,2025-12-16 14:00:00,28.58,Medium
52842050,29,73.62,2025-12-18 22:00:00,30.58,High
52844100,21,24.9,2025-12-18 19:00:00,30.46,Medium
52853607,28,34.21,2025-12-18 20:00:00,30.58,Medium
52891027,18,96.33,2025-12-16 14:00:00,27.54,Medium
52892259,27,36.37,2025-12-18 22:00:00,30.08,Medium
52895098,31,107.61,2025-12-18 23:00:00,30.42,High
52951149,20,59.25,2025-12-18 09:00:00,30.08,Medium
52953942,22,26.77,2025-12-15 18:00:00,27.12,Medium
52957351,30,112.97,2025-12-18 22:00:00,30.0,High
52986601,16,27.0,2025-12-16 13:00:00,27.04,Medium
52987418,4,4.75,2025-12-15 21:00:00,22.38,Low
53002589,26,56.31,2025-12-18 18:00:00,29.33,Medium
53026057,5,36.8,2025-12-13 17:00:00,22.88,Low
53027024,31,257.48,2025-12-18 22:00:00,30.38,High
53027238,23,40.3,2025-12-18 20:00:00,29.29,Medium
53046771,16,32.38,2025-12-18 12:00:00,19.92,Medium
53051494,27,38.04,2025-12-18 22:00:00,28.0,Medium
53080199,31,388.29,2025-12-18 23:00:00,30.96,High
53119472,19,14.37,2025-12-18 13:00:00,29.83,Medium
53135843,8,32.62,2025-12-18 23:00:00,26.04,Medium
53150140,31,203.81,2025-12-18 09:00:00,30.12,High
53154333,22,43.59,2025-12-18 11:00:00,30.46,Medium
53162708,29,59.14,2025-12-18 14:00:00,30.33,Medium
53167968,27,59.93,2025-12-18 21:00:00,30.12,Medium
53181731,8,76.12,2025-12-06 23:00:00,12.29,Medium
53219515,31,69.0,2025-12-18 23:00:00,30.5,High
53227937,25,64.64,2025-12-18 12:00:00,28.62,Medium
53235769,25,54.44,2025-12-16 15:00:00,27.75,Medium
53245132,26,57.0,2025-12-15 22:00:00,26.92,Medium
53247630,6,17.5,2025-12-16 18:00:00,26.25,Low
53253442,14,31.14,2025-12-18 09:00:00,28.5,Medium
53281938,8,20.38,2025-12-13 11:00:00,20.67,Low
53308425,16,24.0,2025-12-17 22:00:00,28.5,Medium
53364820,22,27.59,2025-12-18 16:00:00,24.29,Medium
53391754,17,15.59,2025-12-18 23:00:00,29.08,Medium
53396017,14,35.21,2025-12-12 18:00:00,23.17,Medium
53406644,14,42.0,2025-12-13 23:00:00,25.08,Medium
53416987,27,91.85,2025-12-18 19:00:00,30.5,High
53438473,30,72.1,2025-12-18 22:00:00,30.08,High
53451276,24,23.96,2025-12-18 13:00:00,30.54,Medium
53470960,12,33.92,2025-12-16 23:00:00,12.04,Medium
53472380,5,16.4,2025-12-10 00:00:00,18.04,Low
53476899,17,18.06,2025-12-17 20:00:00,28.0,Medium
53516043,7,21.14,2025-12-14 18:00:00,21.21,Low
53517495,25,27.68,2025-12-18 22:00:00,30.17,Medium
53527205,4,9.75,2025-12-02 23:00:00,6.21,Low
53538099,29,91.97,2025-12-18 23:00:00,30.33,High
53552500,29,32.52,2025-12-18 15:00:00,30.04,Medium
53560831,26,123.15,2025-12-17 17:00:00,29.29,High
53568053,31,99.32,2025-12-18 21:00:00,30.17,High
53569008,31,67.74,2025-12-18 18:00:00,30.21,High
53621147,14,73.86,2025-12-18 23:00:00,15.04,Medium
53629148,12,20.17,2025-12-17 10:00:00,27.96,Low
53640860,12,14.58,2025-12-13 16:00:00,25.46,Low
53647731,18,37.28,2025-12-15 13:00:00,26.04,Medium
53672814,15,57.2,2025-12-18 08:00:00,29.79,Medium
53687535,31,53.9,2025-12-18 21:00:00,30.38,Medium
53688011,27,28.44,2025-12-18 19:00:00,30.5,Medium
53688809,13,31.31,2025-12-18 23:00:00,30.46,Medium
53693834,9,7.56,2025-12-13 12:00:00,22.0,Low
53708814,27,84.52,2025-12-18 05:00:00,29.12,High
53711406,20,21.0,2025-12-18 21:00:00,30.12,Medium
53733006,5,20.2,2025-12-17 21:00:00,5.38,Low
53751383,22,44.68,2025-12-18 23:00:00,30.5,Medium
53767362,11,8.73,2025-12-16 12:00:00,19.58,Low
53779445,30,76.4,2025-12-18 22:00:00,29.21,High
53788912,31,116.74,2025-12-18 17:00:00,30.38,High
53788959,2,31.5,2025-12-14 16:00:00,20.83,Low
53791136,3,4.0,2025-12-15 21:00:00,17.88,Low
