user_id,recent_5_actions,avg_recent_5_interval_min,pv_to_fav_count,pv_to_cart_count,pv_to_buy_count,has_behavior_chain
26831040,pv|pv|pv|pv|pv,45.0,0,0,13,0
26842247,pv|pv|pv|pv|pv,0.0,0,1,0,0
26855463,pv|fav|pv|fav|pv,15.0,15,17,5,1
26857141,cart|pv|cart|pv|pv,0.0,46,130,25,1
26857882,pv|pv|pv|pv|pv,405.0,1,47,16,1
26863866,pv|pv|pv|pv|pv,30.0,1,16,10,1
26869643,pv|pv|pv|pv|pv,0.0,0,25,6,1
26900878,pv|pv|pv|pv|pv,1215.0,1,3,2,0
26908458,pv|pv|pv|pv|pv,0.0,16,21,7,1
26916485,pv|pv|pv|pv|pv,0.0,3,0,0,0
26917106,pv|pv|pv|pv|pv,315.0,0,10,2,0
26920547,pv|pv|pv|pv|pv,60.0,64,2,21,0
26938449,pv|pv|pv|pv|pv,45.0,0,49,15,0
26949426,pv|pv|pv|pv|pv,0.0,18,108,9,1
26957136,fav|pv|pv|pv|pv,45.0,122,5,5,0
26960862,pv|pv|pv|pv|pv,0.0,0,11,3,0
26974021,pv|pv|pv|pv|pv,180.0,2,7,1,0
27013196,pv|pv|pv|pv|pv,0.0,4,9,13,1
27032913,pv|pv|pv|pv|pv,0.0,4,50,26,1
27049458,pv|pv|pv|pv|pv,1350.0,10,7,6,1
27050179,pv|pv|pv|pv|pv,0.0,0,4,6,0
27068656,pv|pv|pv|pv|pv,0.0,12,1,3,1
27090424,pv|pv|pv|pv|pv,0.0,11,23,7,1
27112508,pv|pv|pv|buy|pv,0.0,5,12,13,0
27114862,pv|pv|pv|pv|pv,330.0,1,2,4,0
27115433,cart|pv|pv|pv|pv,60.0,8,25,14,1
27129711,pv|pv|fav|pv|pv,0.0,12,13,2,0
27141122,pv|pv|pv|pv|pv,15.0,91,15,25,1
27169171,pv|pv|buy|pv|pv,225.0,0,2,2,0
27171940,pv|pv|pv|fav|pv,0.0,9,0,0,0
27235324,pv|pv|pv|pv|pv,0.0,0,0,0,0
27237010,pv|pv|pv|pv|pv,30.0,1,4,6,0
27284201,pv|pv|pv|fav|pv,0.0,1,0,2,0
27298182,pv|pv|pv|fav|buy,0.0,1,0,0,1
27320888,pv|pv|pv|pv|pv,0.0,34,2,5,0
27326941,pv|pv|pv|pv|pv,30.0,30,2,5,0
27380911,pv|pv|pv|pv|pv,0.0,4,3,1,0
27399563,pv|pv|pv|pv|pv,15.0,3,32,6,0
27422586,pv|pv|pv|pv|pv,0.0,3,2,1,0
27423844,pv|pv|pv|pv|pv,30.0,0,20,5,1
27428904,pv|pv|buy|pv|pv,0.0,0,17,5,0
27478941,pv|pv|pv|pv|pv,105.0,4,29,13,1
27499498,pv|pv|pv|pv|pv,0.0,84,7,20,0
27502638,pv|pv|pv|pv|pv,75.0,0,4,1,1
27508149,pv|pv|pv|pv|pv,405.0,53,21,17,1
27541947,pv|pv|pv|pv|pv,0.0,7,48,8,1
27565397,pv|pv|pv|pv|pv,0.0,1,23,3,1
27579582,pv|pv|pv|pv|pv,0.0,4,13,7,0
27596072,pv|pv|pv|pv|pv,0.0,0,1,1,0
27601431,pv|pv|pv|pv|pv,15.0,22,15,0,0
27608145,pv|pv|pv|pv|pv,0.0,57,21,6,1
27612624,pv|pv|pv|pv|pv,0.0,0,0,0,0
27619929,pv|pv|pv|pv|pv,0.0,0,10,6,1
27622186,pv|pv|pv|pv|pv,0.0,5,0,0,0
27625049,pv|pv|pv|pv|pv,0.0,90,98,34,1
27625670,pv|pv|pv|pv|pv,195.0,32,30,12,1
27626311,pv|pv|pv|pv|pv,600.0,16,47,16,1
27636346,pv|pv|pv|pv|pv,45.0,0,24,11,0
27662805,pv|pv|pv|pv|pv,300.0,4,5,26,1
27736230,pv|pv|pv|pv|pv,0.0,31,16,13,0
27758941,pv|pv|pv|pv|cart,60.0,0,11,7,1
27787868,pv|pv|pv|pv|pv,1455.0,0,0,0,0
27803245,pv|pv|pv|pv|pv,75.0,4,98,14,1
27808271,pv|pv|pv|pv|pv,0.0,1,19,15,1
27809186,pv|pv|pv|pv|pv,0.0,40,14,3,1
27811537,pv|pv|pv|pv|pv,15.0,1,0,3,0
27820493,pv|pv|pv|pv|pv,0.0,1,12,20,1
27833657,pv|pv|pv|pv|pv,0.0,1,15,5,0
27839004,pv|pv|pv|pv|fav,90.0,2,102,27,1
27840504,pv|pv|pv|pv|cart,0.0,3,194,30,1
27842036,pv|pv|buy|pv|pv,15.0,0,19,8,1
27845176,pv|pv|pv|pv|pv,780.0,0,10,12,1
27850931,pv|pv|pv|pv|pv,0.0,141,8,5,1
27858325,pv|pv|pv|fav|pv,360.0,4,0,0,0
27863196,pv|pv|pv|pv|pv,45.0,1,8,5,1
27906720,pv|pv|pv|pv|pv,0.0,1,33,4,1
27914256,pv|pv|pv|pv|pv,1245.0,0,0,0,0
27927595,pv|pv|pv|pv|pv,0.0,8,18,11,1
27933232,pv|pv|pv|pv|pv,45.0,0,12,14,0
27964788,pv|cart|pv|pv|pv,0.0,9,3,6,0
27964882,pv|pv|pv|pv|pv,0.0,0,0,0,0
27973180,cart|pv|pv|pv|pv,0.0,1,17,7,0
28011137,pv|pv|pv|pv|pv,0.0,0,2,7,0
28031374,pv|pv|buy|pv|pv,2220.0,0,7,0,0
28036057,pv|pv|pv|pv|fav,0.0,16,30,10,1
28085061,pv|pv|pv|pv|pv,0.0,31,6,10,0
28086954,pv|pv|cart|pv|cart,0.0,0,106,29,1
28097175,pv|pv|pv|pv|pv,0.0,2,58,8,1
28104706,pv|pv|pv|pv|pv,0.0,0,2,0,0
28106685,pv|pv|pv|cart|cart,0.0,14,7,5,0
28116055,pv|pv|pv|pv|pv,0.0,62,22,8,1
28129419,pv|cart|pv|pv|pv,0.0,0,19,1,1
28160359,pv|pv|pv|pv|pv,0.0,0,9,1,0
28192835,pv|pv|pv|pv|pv,1050.0,0,0,3,0
28195796,pv|pv|pv|pv|pv,0.0,3,16,5,1
28204652,pv|pv|pv|pv|pv,0.0,2,0,1,0
28204658,pv|cart|pv|pv|pv,0.0,0,125,12,0
28226509,pv|pv|pv|pv|pv,0.0,6,2,6,0
28235067,pv|pv|pv|cart|pv,0.0,0,115,15,1
28235535,pv|pv|pv|pv|pv,0.0,7,29,20,1
28252122,pv|pv|pv|pv|pv,255.0,0,33,10,1
28257786,pv|pv|pv|pv|pv,0.0,1,44,7,0
28277274,pv|pv|pv|pv|pv,15.0,1,3,2,0
28293619,pv|pv|pv|pv|pv,0.0,0,3,3,0
28296618,pv|pv|pv|pv|pv,720.0,0,10,8,0
28308227,fav|pv|pv|pv|pv,0.0,15,18,13,1
28332552,pv|pv|pv|pv|pv,15.0,1,2,3,0
28351817,pv|pv|pv|pv|pv,15.0,0,1,5,0
28352963,pv|pv|pv|fav|pv,0.0,17,13,9,0
28370474,pv|pv|pv|pv|pv,0.0,0,5,10,1
28373415,pv|pv|pv|pv|pv,0.0,107,47,24,1
28389417,pv|pv|cart|pv|pv,0.0,4,48,6,1
28415553,pv|pv|pv|pv|pv,0.0,8,0,4,1
28462928,pv|pv|pv|pv|pv,0.0,47,10,4,1
28467700,pv|pv|pv|pv|pv,0.0,12,33,28,1
28483040,pv|pv|pv|pv|pv,0.0,1,1,5,0
28515753,pv|pv|pv|pv|pv,60.0,6,9,13,0
28533948,pv|pv|pv|pv|pv,0.0,0,7,0,0
28564144,pv|pv|pv|pv|pv,0.0,0,9,9,0
28587433,pv|pv|pv|pv|pv,0.0,15,4,4,0
28609850,cart|pv|pv|pv|pv,1605.0,0,4,0,0
28623961,pv|pv|pv|pv|pv,0.0,15,34,14,1
28638001,pv|pv|pv|pv|pv,0.0,24,51,27,1
28639853,pv|pv|pv|pv|pv,645.0,0,1,1,1
28665006,pv|pv|pv|pv|pv,0.0,0,1,3,0
28692321,cart|cart|pv|pv|pv,0.0,0,33,7,1
28694278,pv|buy|pv|pv|pv,30.0,0,20,2,1
28699943,cart|pv|cart|pv|pv,0.0,0,5,2,0
28702825,pv|fav|pv|pv|pv,0.0,5,1,0,0
28720302,pv|pv|pv|pv|pv,0.0,16,122,20,1
28722407,pv|pv|pv|pv|pv,105.0,1,102,10,1
28734621,pv|cart|pv|pv|pv,0.0,2,107,16,1
28739065,pv|pv|pv|pv|pv,0.0,45,0,11,0
28743854,pv|pv|pv|pv|pv,30.0,29,1,2,0
28751106,pv|pv|pv|pv|pv,0.0,0,11,5,1
28791007,pv|pv|pv|pv|pv,0.0,0,2,5,1
28806122,pv|pv|pv|pv|pv,30.0,0,33,6,1
28808272,pv|pv|pv|pv|pv,0.0,1,65,2,0
28826774,pv|pv|pv|pv|pv,75.0,11,17,29,1
28832473,pv|pv|pv|pv|pv,0.0,0,0,0,0
28844915,pv|pv|pv|pv|pv,0.0,1,6,3,0
28867140,pv|pv|pv|pv|pv,0.0,0,0,0,0
28877018,pv|pv|pv|pv|fav,330.0,27,16,5,0
28886691,pv|pv|pv|pv|pv,0.0,0,0,0,0
28897086,pv|pv|cart|pv|pv,0.0,7,159,24,1
28900840,pv|pv|pv|pv|pv,165.0,1,6,0,0
28911161,pv|pv|pv|cart|pv,15.0,62,21,7,0
28917650,pv|pv|pv|pv|pv,225.0,15,0,5,0
28930771,pv|pv|pv|pv|pv,0.0,0,23,6,1
28948171,pv|pv|pv|pv|pv,0.0,2,61,14,1
28962754,pv|pv|pv|pv|pv,0.0,1,30,1,0
28967361,pv|pv|pv|pv|pv,15.0,1,115,5,1
28969349,pv|pv|pv|pv|pv,810.0,3,0,3,0
28972250,pv|pv|pv|pv|pv,75.0,1,45,7,0
28975138,pv|pv|pv|pv|pv,0.0,5,188,14,1
29020561,pv|pv|pv|pv|pv,0.0,1,58,3,1
29025946,pv|pv|pv|pv|pv,60.0,0,0,0,0
29032154,pv|pv|pv|pv|pv,0.0,17,1,5,0
29072139,pv|pv|pv|pv|pv,0.0,1,14,6,0
29080791,pv|pv|pv|pv|pv,1275.0,0,11,5,0
29091169,pv|pv|pv|pv|pv,0.0,0,6,6,0
29150925,pv|pv|pv|pv|pv,60.0,14,24,12,1
29160893,pv|pv|pv|pv|pv,0.0,1,26,4,0
29173819,pv|pv|pv|pv|pv,0.0,2,9,3,0
29197258,pv|pv|pv|pv|pv,30.0,13,0,6,1
29217415,pv|pv|pv|pv|pv,0.0,1,7,4,0
29226661,pv|pv|pv|pv|pv,0.0,2,11,5,0
29245673,pv|pv|pv|pv|pv,0.0,0,29,8,0
29246035,pv|pv|pv|pv|pv,0.0,14,4,8,0
29285910,pv|pv|pv|pv|pv,0.0,14,9,5,0
29301311,pv|pv|pv|pv|pv,960.0,0,0,1,0
29320594,pv|pv|pv|pv|pv,405.0,48,5,8,0
29321251,pv|pv|pv|pv|pv,0.0,1,8,5,0
29326716,pv|buy|pv|pv|pv,0.0,0,51,15,1
29332454,pv|pv|pv|pv|buy,0.0,1,0,2,0
29351255,pv|pv|pv|pv|pv,120.0,0,5,2,0
29373526,pv|pv|pv|pv|pv,30.0,13,50,14,1
29381952,pv|pv|pv|pv|pv,0.0,0,26,15,1
29383294,pv|pv|pv|pv|pv,0.0,0,94,5,1
29388134,pv|pv|pv|pv|pv,0.0,0,10,3,0
29405414,pv|pv|pv|pv|pv,960.0,1,0,0,0
29420856,pv|pv|pv|pv|pv,0.0,1,27,14,1
29429701,pv|pv|pv|pv|pv,0.0,0,44,3,0
29434857,pv|pv|pv|buy|pv,4770.0,8,9,13,1
29450456,pv|pv|pv|pv|pv,0.0,9,17,0,0
29459216,pv|pv|pv|pv|pv,0.0,0,6,2,1
29476135,pv|pv|pv|pv|pv,0.0,11,7,0,0
29489427,pv|pv|pv|pv|pv,0.0,0,16,2,0
29511444,buy|pv|pv|pv|pv,120.0,32,107,25,1
29524082,pv|pv|pv|pv|pv,0.0,10,0,2,0
29533214,pv|fav|fav|pv|pv,0.0,3,0,0,0
29550258,pv|pv|pv|pv|pv,0.0,0,0,0,0
29554512,pv|pv|pv|pv|pv,0.0,0,1,0,0
29582784,pv|pv|pv|pv|pv,0.0,16,0,9,0
29583836,pv|pv|pv|pv|pv,0.0,0,56,1,0
29601369,pv|pv|pv|pv|pv,360.0,6,227,36,1
29611751,pv|pv|pv|pv|pv,0.0,0,14,12,0
29628336,pv|pv|pv|pv|pv,120.0,0,0,1,0
29641259,pv|pv|pv|pv|pv,0.0,2,26,4,1
29644155,pv|fav|pv|pv|pv,330.0,21,18,5,0
29656912,pv|pv|pv|pv|pv,0.0,53,29,16,1
29661255,pv|pv|pv|pv|pv,0.0,7,18,5,1
29669124,pv|pv|pv|pv|pv,75.0,35,119,12,0
29685853,pv|pv|pv|pv|buy,0.0,0,24,6,0
29689901,cart|pv|pv|pv|pv,0.0,2,92,35,1
29699014,pv|pv|pv|pv|pv,0.0,77,0,2,0
29703381,pv|pv|pv|pv|pv,2535.0,3,1,0,0
29710830,pv|pv|pv|pv|pv,0.0,54,23,23,1
29716977,pv|pv|pv|pv|pv,300.0,34,13,17,1
29717165,pv|pv|pv|pv|pv,45.0,0,8,9,0
29718928,pv|pv|pv|pv|pv,75.0,6,0,0,0
29726098,pv|pv|pv|pv|pv,0.0,0,2,0,0
29760352,pv|pv|pv|pv|pv,0.0,7,45,19,1
29776188,pv|pv|pv|pv|pv,0.0,26,17,6,0
29791483,pv|pv|pv|pv|pv,0.0,95,35,10,0
29819397,pv|pv|pv|pv|pv,105.0,0,8,8,1
29838929,pv|pv|pv|pv|pv,0.0,1,1,8,0
29853992,pv|pv|pv|pv|pv,15.0,1,3,4,0
29855200,pv|pv|pv|pv|pv,0.0,0,1,3,0
29876306,pv|pv|pv|pv|pv,0.0,2,7,10,0
29878513,pv|pv|pv|pv|pv,0.0,4,41,7,0
29881921,pv|pv|pv|pv|pv,0.0,30,7,2,0
29888146,cart|pv|pv|cart|pv,0.0,0,2,0,0
29983125,pv|pv|pv|pv|pv,0.0,27,12,13,1
29985681,pv|pv|pv|pv|pv,360.0,0,0,0,0
29992703,pv|pv|pv|pv|pv,0.0,19,1,0,0
30025100,pv|pv|pv|pv|pv,15.0,0,80,22,1
30025213,pv|pv|pv|pv|pv,375.0,2,1,1,0
30031297,pv|pv|pv|pv|pv,0.0,3,23,2,0
30071480,fav|pv|pv|pv|pv,0.0,50,3,5,1
30071884,pv|pv|pv|pv|pv,315.0,0,25,9,1
30072819,pv|pv|pv|pv|pv,0.0,2,17,2,0
30074000,pv|pv|pv|pv|pv,0.0,0,0,0,0
30075660,pv|pv|pv|pv|pv,0.0,0,11,0,0
30079563,fav|pv|fav|pv|pv,15.0,42,0,3,0
30080377,pv|pv|pv|pv|pv,2145.0,0,0,5,0
30100119,pv|pv|pv|pv|pv,0.0,9,12,12,1
30107666,pv|pv|pv|pv|pv,30.0,0,0,0,0
30170700,pv|pv|pv|pv|pv,0.0,1,0,0,0
30198310,pv|pv|pv|pv|pv,0.0,1,0,0,0
30226785,pv|pv|pv|pv|pv,0.0,18,1,1,0
30282407,pv|pv|pv|pv|pv,450.0,12,1,13,1
30314033,pv|pv|pv|pv|pv,30.0,2,30,9,1
30353552,pv|pv|pv|pv|pv,315.0,23,7,8,1
30360670,pv|fav|pv|pv|pv,0.0,15,42,21,1
30368071,pv|pv|pv|pv|pv,135.0,3,33,22,1
30385077,pv|pv|pv|pv|pv,0.0,1,3,6,0
30397332,buy|pv|pv|pv|pv,0.0,0,39,3,1
30419421,pv|pv|pv|pv|pv,165.0,3,5,8,0
30419994,pv|pv|pv|pv|pv,0.0,5,12,24,1
30439138,pv|pv|pv|pv|pv,0.0,1,3,8,1
30439175,pv|pv|pv|pv|pv,30.0,0,6,2,0
30463766,buy|pv|pv|pv|pv,90.0,0,5,2,1
30506808,buy|pv|pv|pv|pv,735.0,1,9,7,0
30511142,pv|pv|pv|pv|pv,0.0,0,29,1,0
30511762,pv|pv|buy|buy|buy,0.0,1,2,7,1
30516756,pv|pv|pv|pv|pv,0.0,2,2,2,0
30550099,pv|pv|pv|pv|pv,0.0,0,0,1,0
30552706,pv|pv|pv|pv|pv,0.0,29,38,13,1
30578112,pv|pv|pv|pv|pv,0.0,0,58,6,1
30590613,pv|pv|pv|pv|pv,0.0,0,17,12,1
30592468,pv|pv|pv|pv|pv,0.0,0,0,1,0
30596156,pv|pv|pv|pv|pv,0.0,0,6,2,1
30638228,pv|pv|pv|pv|pv,210.0,0,24,0,1
30647114,pv|fav|pv|fav|pv,0.0,12,0,1,0
30683859,pv|pv|pv|pv|pv,15.0,4,1,2,0
30692164,fav|pv|pv|cart|pv,0.0,49,47,25,1
30701625,pv|pv|pv|pv|pv,0.0,2,11,5,1
30701881,pv|pv|pv|pv|pv,495.0,2,22,2,0
30717687,pv|pv|pv|pv|pv,225.0,8,3,2,0
30727820,pv|pv|pv|pv|pv,375.0,3,0,0,0
30740491,pv|pv|pv|pv|pv,45.0,212,26,10,0
30764977,pv|pv|pv|pv|pv,90.0,27,10,3,0
30805076,pv|pv|pv|pv|pv,705.0,1,0,1,0
30817416,pv|pv|pv|pv|cart,0.0,0,77,1,0
30833242,pv|pv|pv|pv|pv,300.0,5,0,7,0
30835000,pv|pv|pv|pv|pv,0.0,6,0,1,0
30838173,pv|pv|pv|pv|buy,75.0,5,34,20,1
30839253,pv|pv|pv|cart|pv,0.0,2,196,24,0
30853624,pv|pv|pv|pv|pv,0.0,22,5,1,0
30868346,pv|pv|pv|pv|pv,0.0,0,5,4,1
30869439,pv|pv|pv|pv|pv,0.0,48,0,5,0
30905877,pv|pv|pv|pv|pv,30.0,3,2,6,0
30915717,pv|pv|pv|pv|pv,0.0,0,0,1,0
30915777,pv|cart|pv|fav|pv,585.0,11,116,24,1
30933630,pv|pv|fav|pv|pv,0.0,241,22,6,1
30937033,pv|pv|pv|pv|pv,330.0,0,16,1,1
30955749,pv|pv|pv|pv|pv,0.0,128,97,10,1
31050275,pv|pv|pv|pv|pv,495.0,0,2,7,0
31052402,pv|pv|pv|pv|pv,540.0,10,12,10,1
31076937,pv|pv|pv|pv|pv,0.0,2,27,21,1
31100870,pv|fav|pv|pv|pv,675.0,4,0,0,0
31110873,pv|pv|pv|pv|pv,0.0,6,6,0,0
31178340,pv|pv|pv|pv|pv,315.0,3,23,5,0
31183701,pv|pv|pv|pv|pv,0.0,1,35,10,1
31185970,pv|pv|pv|pv|pv,0.0,0,8,6,1
31190628,pv|fav|pv|pv|pv,0.0,52,28,7,1
31192881,pv|pv|pv|pv|pv,15.0,0,0,2,0
31207229,pv|pv|pv|pv|pv,30.0,5,2,18,0
31208829,pv|pv|pv|pv|pv,0.0,1,0,0,0
31210346,pv|pv|pv|pv|pv,90.0,0,22,6,1
31245197,pv|pv|pv|pv|pv,0.0,3,0,0,0
31269707,pv|pv|pv|pv|pv,0.0,0,0,0,0
31298818,pv|pv|pv|buy|buy,0.0,22,1,6,0
31309091,pv|pv|pv|pv|pv,0.0,3,83,5,1
31331524,pv|pv|pv|pv|pv,0.0,1,0,1,0
31408686,pv|pv|pv|pv|pv,0.0,11,11,6,0
31413542,pv|pv|pv|pv|pv,0.0,0,23,3,1
31433604,pv|pv|pv|pv|pv,15.0,3,7,1,1
31435351,pv|pv|pv|pv|pv,1305.0,1,7,1,1
31446692,pv|pv|pv|pv|pv,0.0,2,407,23,1
31449327,pv|pv|pv|pv|pv,0.0,69,2,12,0
31456426,pv|pv|pv|pv|pv,135.0,0,2,6,0
31456519,pv|pv|pv|pv|pv,0.0,83,2,4,0
31463929,pv|pv|pv|pv|pv,0.0,0,40,16,1
31464363,pv|pv|pv|pv|pv,0.0,0,4,1,0
31471752,pv|buy|pv|cart|buy,0.0,0,4,7,1
31495737,pv|pv|cart|pv|pv,15.0,0,15,1,0
31503308,pv|pv|pv|pv|pv,60.0,2,48,21,1
31538214,pv|buy|pv|pv|cart,15.0,0,4,2,0
31557701,pv|pv|pv|pv|pv,0.0,6,32,9,1
31559991,buy|fav|pv|pv|pv,120.0,0,0,1,0
31565417,pv|pv|pv|pv|pv,0.0,2,6,7,1
31612475,pv|pv|pv|pv|pv,0.0,0,20,4,1
31663890,pv|pv|pv|pv|pv,0.0,55,195,9,0
31667005,buy|pv|pv|pv|pv,135.0,6,7,11,0
31685709,pv|pv|pv|pv|pv,0.0,0,0,0,0
31700289,pv|pv|pv|pv|pv,630.0,2,0,10,0
31717348,pv|pv|pv|pv|pv,0.0,2,28,9,1
31717469,pv|pv|pv|pv|pv,270.0,0,10,0,0
31723437,pv|pv|pv|pv|pv,735.0,1,10,1,0
31727427,pv|pv|pv|pv|pv,0.0,1,24,5,1
31729893,pv|pv|pv|pv|pv,180.0,1,31,7,1
31732015,pv|pv|pv|pv|pv,0.0,18,145,24,1
31735497,pv|pv|pv|pv|pv,0.0,115,133,27,1
31751984,pv|pv|pv|pv|pv,795.0,1,4,13,0
31777926,pv|pv|pv|pv|pv,0.0,0,16,7,0
31779961,pv|pv|pv|pv|pv,0.0,0,60,1,0
31815166,pv|pv|pv|pv|pv,1620.0,0,0,0,0
31816906,pv|cart|pv|pv|pv,0.0,0,16,3,1
31850208,cart|pv|cart|pv|pv,0.0,2,42,6,1
31872335,pv|pv|pv|pv|pv,0.0,57,7,9,1
31879400,pv|pv|pv|pv|cart,0.0,2,30,9,0
31883407,pv|pv|pv|pv|pv,0.0,1,35,4,0
31888245,cart|pv|pv|pv|pv,1080.0,0,7,1,0
31922219,pv|pv|pv|pv|pv,0.0,8,4,6,1
31937102,pv|pv|pv|pv|pv,0.0,17,13,8,0
31942750,pv|pv|pv|pv|pv,315.0,3,108,56,1
31943268,pv|pv|pv|pv|pv,0.0,8,4,5,1
31943943,pv|pv|pv|pv|pv,0.0,4,5,4,0
31979461,pv|fav|pv|pv|pv,0.0,81,15,0,0
31986029,pv|pv|pv|pv|pv,0.0,0,2,4,0
31993013,pv|pv|cart|pv|pv,0.0,20,121,15,1
31994149,pv|pv|pv|pv|pv,4005.0,0,0,1,0
31997910,pv|pv|pv|pv|pv,1140.0,66,7,5,0
32006957,pv|pv|pv|pv|pv,0.0,1,16,8,1
32019585,pv|pv|pv|pv|pv,0.0,8,25,9,1
32033919,pv|pv|pv|pv|pv,675.0,24,23,12,0
32044541,pv|pv|pv|pv|pv,45.0,16,4,4,0
32054639,pv|pv|pv|pv|pv,135.0,3,69,1,1
32059002,pv|pv|pv|pv|pv,0.0,108,32,7,1
32099325,pv|pv|pv|pv|pv,0.0,1,21,5,0
32099605,pv|pv|pv|pv|pv,0.0,0,0,0,0
32126202,pv|pv|pv|pv|pv,0.0,0,0,0,0
32145882,pv|pv|pv|pv|pv,0.0,4,18,8,1
32168566,pv|pv|pv|pv|pv,0.0,0,16,14,1
32181249,pv|pv|pv|pv|pv,0.0,1,17,0,0
32185277,buy|pv|pv|cart|buy,0.0,7,135,6,1
32191955,pv|pv|pv|buy|pv,0.0,3,18,10,1
32198657,pv|pv|pv|pv|pv,0.0,0,12,7,0
32203843,pv|pv|pv|pv|pv,0.0,4,4,7,1
32281684,pv|pv|pv|pv|pv,0.0,26,12,7,1
32291040,fav|fav|pv|pv|pv,0.0,17,4,3,1
32303347,pv|pv|pv|pv|pv,0.0,26,31,3,1
32303536,pv|pv|pv|pv|pv,600.0,48,4,2,0
32334610,pv|cart|pv|pv|pv,0.0,1,53,4,0
32349430,pv|pv|pv|pv|pv,765.0,0,6,6,0
32353000,pv|pv|pv|pv|pv,75.0,0,1,1,0
32353187,pv|pv|pv|pv|pv,0.0,7,9,14,1
32377098,pv|pv|pv|pv|pv,0.0,76,21,23,1
32386327,pv|pv,0.0,0,0,0,0
32399786,pv|pv|pv|pv|pv,135.0,32,34,13,1
32417348,pv|pv|pv|pv|pv,330.0,0,0,5,0
32432926,pv|pv|pv|pv|pv,0.0,3,47,8,1
32435644,pv|pv|pv|pv|pv,90.0,1,8,3,0
32438624,pv|pv|pv|pv|pv,75.0,4,2,7,0
32445953,fav|pv|pv|buy|pv,330.0,21,31,4,1
32473312,pv|pv|fav|pv|pv,0.0,6,3,1,0
32474658,pv|pv|pv|pv|pv,0.0,0,24,6,0
32489057,pv|pv|pv|pv|pv,360.0,0,0,0,0
32495375,pv|pv|pv|pv|pv,0.0,0,21,9,1
32506286,pv|pv|pv|pv|pv,0.0,1,8,1,1
32510862,pv|pv|pv|pv|pv,0.0,0,3,4,0
32535404,pv|pv|pv|pv|pv,15.0,5,3,1,0
32541073,pv|pv|pv|pv|pv,75.0,1,40,9,1
32562103,cart|pv|pv|pv|pv,30.0,58,77,3,0
32562124,pv|pv|pv|pv|pv,0.0,0,0,0,0
32572266,pv|pv|pv|pv|pv,0.0,74,4,7,1
32616448,pv|pv|pv|pv|pv,540.0,3,29,10,0
32621604,pv|pv|pv|pv|pv,240.0,1,6,2,0
32623505,pv|pv|pv|pv|pv,0.0,1,34,12,1
32681100,pv|pv|pv|pv|pv,0.0,26,14,14,1
32684812,pv|pv|pv|pv|pv,0.0,3,38,31,1
32686647,pv|pv|fav|pv|pv,0.0,9,4,3,0
32695127,pv|pv|pv|pv|pv,0.0,10,22,11,1
32699108,pv|pv|pv|pv|pv,0.0,15,3,4,0
32701795,pv|pv|pv|cart|pv,0.0,0,7,3,0
32728520,pv|pv|pv|pv|fav,0.0,9,4,3,0
32738038,pv|pv|pv|pv|pv,0.0,45,50,7,0
32752153,pv|pv|pv|pv|pv,750.0,16,0,0,0
32755257,pv|pv|cart|pv|pv,0.0,0,9,2,0
32792857,pv|pv|pv|pv|pv,0.0,0,4,15,0
32800923,pv|pv|pv|pv|pv,0.0,22,2,11,1
32812781,pv|pv|pv|pv|pv,150.0,0,2,7,0
32831611,pv|pv|pv|pv|buy,0.0,3,56,19,1
32837469,pv|pv|pv|pv|pv,0.0,0,43,15,1
32845489,pv|pv|pv|pv|pv,30.0,0,26,7,0
32851381,pv|cart|pv|pv|pv,0.0,17,18,19,1
32874098,pv|pv|pv|pv|pv,60.0,3,5,1,0
32881965,pv|pv|pv|pv|pv,135.0,1,0,0,1
32903403,pv|pv|pv|pv|pv,0.0,0,21,5,0
32919395,pv|pv|pv|pv|pv,0.0,33,2,4,1
32922636,cart|buy|cart|cart|pv,0.0,2,24,6,1
32927277,pv|cart|pv|pv|pv,45.0,0,43,7,1
32992894,pv|pv|pv|pv|pv,0.0,0,2,2,0
33005419,pv|pv|pv|pv|pv,0.0,0,8,3,1
33019836,pv|pv|pv|pv|pv,0.0,6,59,9,1
33039526,pv|pv|pv|pv|pv,330.0,2,27,12,1
33050706,pv|pv|pv|pv|pv,0.0,7,18,11,1
33054630,pv|pv|pv|pv|pv,195.0,0,8,2,0
33077425,pv|pv|pv|pv|pv,0.0,62,5,7,0
33113697,pv|pv|pv|pv|pv,0.0,41,0,0,0
33116829,pv|pv|pv|pv|pv,15.0,9,175,18,1
33162726,pv|cart|pv|pv|pv,15.0,29,52,14,1
33166824,pv|pv|pv|pv|pv,15.0,14,47,1,0
33173119,pv|buy|buy|pv|pv,0.0,0,35,6,1
33182580,pv|pv|pv|pv|pv,2520.0,11,1,0,0
33213066,cart|pv|pv|pv|pv,0.0,1,53,13,1
33217959,pv|pv|pv|pv|pv,345.0,8,5,6,1
33240232,pv|pv|pv|pv|pv,15.0,1,13,0,0
33245877,pv|pv|pv|pv|pv,60.0,0,6,2,1
33251710,pv|pv|pv|pv|pv,0.0,1,8,3,0
33258136,pv|pv|pv|pv|pv,0.0,0,0,0,0
33259936,pv|pv|pv|pv|pv,0.0,0,29,9,1
33298619,cart|pv|cart|cart|pv,0.0,0,77,10,1
33303512,pv|pv|pv|pv|pv,0.0,61,12,15,0
33315048,pv|pv|pv|pv|pv,0.0,10,3,7,1
33356728,fav|pv|pv|pv|pv,0.0,65,12,5,1
33359405,pv|pv|pv|pv|cart,45.0,6,37,13,0
